,GNIfitted,LSfitted
164,14835.585585585584,5.385949413603134
165,14921.351351351352,5.391559790229458
166,15007.117117117117,5.3971613151842535
167,15092.882882882883,5.402753988467521
168,15178.648648648648,5.40833781007926
169,15264.414414414414,5.413912780019471
170,15350.18018018018,5.419478898288154
171,15435.945945945945,5.425036164885309
172,15521.711711711712,5.430584579810936
173,15607.477477477478,5.436124143065035
174,15693.243243243243,5.441654854647606
175,15779.009009009009,5.447176714558648
176,15864.774774774774,5.452689722798162
177,15950.54054054054,5.458193879366148
178,16036.306306306305,5.4636891842626065
179,16122.072072072071,5.469175637487536
180,16207.837837837837,5.474653239040939
181,16293.603603603604,5.4801219889228125
182,16379.36936936937,5.485581887133158
183,16465.135135135133,5.491032933671976
184,16550.900900900902,5.496475128539266
185,16636.666666666664,5.501908471735026
186,16722.432432432433,5.50733296325926
187,16808.198198198195,5.512748603111965
188,16893.963963963964,5.518155391293142
189,16979.72972972973,5.523553327802791
190,17065.495495495496,5.528942412640912
191,17151.26126126126,5.534322645807505
192,17237.027027027027,5.539694027302569
193,17322.792792792792,5.545056557126106
194,17408.558558558558,5.550410235278115
195,17494.324324324323,5.555755061758594
196,17580.09009009009,5.5610910365675466
197,17665.855855855854,5.566418159704971
198,17751.62162162162,5.571736431170867
199,17837.387387387385,5.577045850965234
200,17923.15315315315,5.582346419088074
201,18008.91891891892,5.587638135539386
202,18094.684684684686,5.592921000319169
203,18180.45045045045,5.598195013427424
204,18266.216216216217,5.603460174864152
205,18351.981981981982,5.608716484629351
206,18437.747747747748,5.6139639427230215
207,18523.513513513513,5.6192025491451645
208,18609.27927927928,5.624432303895779
209,18695.045045045044,5.629653206974866
210,18780.81081081081,5.634865258382424
211,18866.576576576575,5.640068458118455
212,18952.34234234234,5.6452628061829575
213,19038.108108108107,5.650448302575931
214,19123.873873873872,5.655624947297378
215,19209.639639639638,5.660792740347295
216,19295.405405405407,5.665951681725685
217,19381.171171171172,5.671101771432547
218,19466.936936936938,5.676243009467881
219,19552.702702702703,5.681375395831687
220,19638.46846846847,5.686498930523964
221,19724.234234234234,5.691613613544713
222,19810.0,5.696719444893934
223,19895.765765765766,5.701816424571627
224,19981.53153153153,5.706904552577792
225,20067.297297297297,5.7119838289124285
226,20153.063063063062,5.7170542535755375
227,20238.828828828828,5.722115826567118
228,20324.594594594593,5.727168547887171
229,20410.36036036036,5.732212417535695
230,20496.126126126124,5.737247435512692
231,20581.89189189189,5.74227360181816
232,20667.657657657655,5.7472909164520996
233,20753.423423423425,5.752299379414511
234,20839.18918918919,5.7572989907053955
235,20924.954954954956,5.762289750324751
236,21010.72072072072,5.767271658272579
237,21096.486486486487,5.772244714548878
238,21182.252252252252,5.777208919153649
239,21268.018018018018,5.782164272086892
240,21353.783783783783,5.7871107733486085
241,21439.54954954955,5.7920484229387945
242,21525.315315315314,5.796977220857453
243,21611.08108108108,5.801897167104585
244,21696.846846846845,5.806808261680187
245,21782.61261261261,5.811710504584262
246,21868.378378378377,5.816603895816808
247,21954.144144144142,5.821488435377827
248,22039.90990990991,5.826364123267317
249,22125.675675675677,5.8312309594852785
250,22211.441441441442,5.836088944031713
251,22297.207207207208,5.840938076906619
252,22382.972972972973,5.845778358109996
253,22468.73873873874,5.850609787641846
254,22554.504504504504,5.855432365502168
255,22640.27027027027,5.860246091690961
256,22726.036036036036,5.865050966208226
257,22811.8018018018,5.869846989053964
258,22897.567567567567,5.874634160228172
259,22983.333333333332,5.879412479730854
260,23069.099099099098,5.8841819475620065
261,23154.864864864863,5.888942563721631
262,23240.63063063063,5.893694328209728
263,23326.396396396394,5.898437241026296
264,23412.16216216216,5.903171302171336
265,23497.92792792793,5.907896511644849
266,23583.693693693695,5.912612869446834
267,23669.45945945946,5.917320375577289
268,23755.225225225226,5.922019030036218
269,23840.99099099099,5.926708832823617
270,23926.756756756757,5.931389783939489
271,24012.522522522522,5.936061883383832
272,24098.288288288288,5.940725131156648
273,24184.054054054053,5.945379527257935
274,24269.81981981982,5.950025071687694
275,24355.585585585584,5.954661764445925
276,24441.35135135135,5.9592896055326285
277,24527.117117117115,5.963908594947804
278,24612.88288288288,5.96851873269145
279,24698.648648648646,5.973120018763569
280,24784.414414414416,5.97771245316416
281,24870.18018018018,5.9822960358932225
282,24955.945945945947,5.986870766950757
283,25041.711711711712,5.991436646336763
284,25127.477477477478,5.995993674051241
285,25213.243243243243,6.000541850094191
286,25299.00900900901,6.005081174465612
287,25384.774774774774,6.0096116471655066
288,25470.54054054054,6.014133268193872
289,25556.306306306305,6.01864603755071
290,25642.07207207207,6.023149955236019
291,25727.837837837837,6.027645021249801
292,25813.603603603602,6.032131235592054
293,25899.369369369368,6.036608598262779
294,25985.135135135133,6.041077109261975
295,26070.9009009009,6.045536768589645
296,26156.666666666664,6.049987576245785
297,26242.432432432433,6.054429532230398
298,26328.1981981982,6.058862636543482
299,26413.963963963964,6.063286889185039
300,26499.72972972973,6.067702290155067
301,26585.495495495496,6.072108839453567
302,26671.26126126126,6.076506537080539
303,26757.027027027027,6.080895383035983
304,26842.792792792792,6.085275377319899
305,26928.558558558558,6.089646519932288
306,27014.324324324323,6.094008810873147
307,27100.09009009009,6.098362250142478
308,27185.855855855854,6.102706837740281
309,27271.62162162162,6.107042573666557
310,27357.387387387385,6.111369457921304
311,27443.15315315315,6.1156874905045235
312,27528.91891891892,6.119996671416214
313,27614.684684684686,6.124297000656377
314,27700.45045045045,6.128588478225011
315,27786.216216216217,6.132871104122118
316,27871.981981981982,6.137144878347696
317,27957.747747747748,6.141409800901747
318,28043.513513513513,6.145665871784269
319,28129.27927927928,6.1499130909952635
320,28215.045045045044,6.154151458534729
321,28300.81081081081,6.158380974402667
322,28386.576576576575,6.162601638599077
323,28472.34234234234,6.166813451123959
324,28558.108108108107,6.1710164119773125
325,28643.873873873872,6.175210521159138
326,28729.639639639638,6.179395778669435
327,28815.405405405403,6.183572184508204
328,28901.17117117117,6.187739738675445
329,28986.936936936938,6.191898441171158
330,29072.702702702703,6.196048291995343
331,29158.46846846847,6.200189291148
332,29244.234234234234,6.204321438629129
333,29330.0,6.2084447344387295
334,29415.765765765766,6.212559178576802
335,29501.53153153153,6.216664771043346
336,29587.297297297297,6.220761511838362
337,29673.063063063062,6.22484940096185
338,29758.828828828828,6.22892843841381
339,29844.594594594593,6.232998624194242
340,29930.36036036036,6.237059958303146
341,30016.126126126124,6.241112440740522
342,30101.89189189189,6.2451560715063685
343,30187.657657657655,6.249190850600689
344,30273.423423423425,6.2532167780234795
345,30359.18918918919,6.257233853774743
346,30444.954954954956,6.261242077854478
347,30530.72072072072,6.265241450262685
348,30616.486486486487,6.269231970999364
349,30702.252252252252,6.273213640064514
350,30788.018018018018,6.2771864574581375
351,30873.783783783783,6.2811504231802315
352,30959.54954954955,6.285105537230798
353,31045.315315315314,6.289051799609837
354,31131.08108108108,6.292989210317346
355,31216.846846846845,6.296917769353328
356,31302.61261261261,6.300837476717782
357,31388.378378378377,6.304748332410709
358,31474.144144144142,6.308650336432105
359,31559.909909909908,6.312543488781976
360,31645.675675675673,6.316427789460317
361,31731.441441441442,6.3203032384671305
362,31817.207207207208,6.324169835802415
363,31902.972972972973,6.328027581466173
364,31988.73873873874,6.331876475458402
365,32074.504504504504,6.335716517779103
366,32160.27027027027,6.339547708428276
367,32246.036036036036,6.34337004740592
368,32331.8018018018,6.347183534712037
369,32417.567567567567,6.350988170346625
370,32503.333333333332,6.354783954309685
371,32589.099099099098,6.358570886601218
372,32674.864864864863,6.362348967221222
373,32760.63063063063,6.3661181961696975
374,32846.39639639639,6.369878573446645
375,32932.16216216216,6.373630099052065
376,33017.92792792793,6.377372772985957
377,33103.6936936937,6.381106595248321
378,33189.45945945946,6.384831565839157
379,33275.22522522522,6.388547684758463
380,33360.99099099099,6.392254952006242
381,33446.75675675676,6.395953367582494
382,33532.52252252252,6.399642931487216
383,33618.288288288284,6.4033236437204115
384,33704.05405405405,6.4069955042820785
385,33789.81981981982,6.410658513172217
386,33875.585585585584,6.414312670390828
387,33961.35135135135,6.4179579759379095
388,34047.117117117115,6.421594429813464
389,34132.882882882885,6.425222032017491
390,34218.64864864865,6.4288407825499885
391,34304.414414414416,6.432450681410958
392,34390.18018018018,6.4360517286004
393,34475.94594594595,6.4396439241183145
394,34561.71171171171,6.4432272679647
395,34647.47747747748,6.446801760139557
396,34733.24324324324,6.450367400642886
397,34819.00900900901,6.453924189474687
398,34904.77477477477,6.457472126634961
399,34990.54054054054,6.461011212123706
400,35076.3063063063,6.464541445940922
401,35162.07207207207,6.4680628280866115
402,35247.83783783784,6.471575358560772
403,35333.6036036036,6.475079037363404
404,35419.36936936937,6.478573864494509
405,35505.13513513513,6.482059839954085
406,35590.9009009009,6.485536963742135
407,35676.666666666664,6.489005235858654
408,35762.43243243243,6.492464656303646
409,35848.198198198195,6.495915225077109
410,35933.963963963964,6.499356942179046
411,36019.72972972973,6.502789807609453
412,36105.495495495496,6.506213821368333
413,36191.26126126126,6.509628983455684
414,36277.02702702703,6.513035293871507
415,36362.79279279279,6.516432752615803
416,36448.55855855856,6.51982135968857
417,36534.32432432433,6.523201115089809
418,36620.09009009009,6.52657201881952
419,36705.85585585586,6.529934070877703
420,36791.62162162162,6.533287271264357
421,36877.38738738739,6.5366316199794845
422,36963.15315315315,6.539967117023082
423,37048.91891891892,6.543293762395153
424,37134.68468468468,6.546611556095694
425,37220.45045045045,6.549920498124709
426,37306.21621621621,6.553220588482194
427,37391.98198198198,6.556511827168153
428,37477.747747747744,6.559794214182582
429,37563.51351351351,6.563067749525484
430,37649.279279279275,6.566332433196857
431,37735.045045045044,6.569588265196703
432,37820.81081081081,6.57283524552502
433,37906.576576576575,6.576073374181809
434,37992.342342342345,6.579302651167071
435,38078.10810810811,6.582523076480803
436,38163.873873873876,6.585734650123008
437,38249.63963963964,6.588937372093684
438,38335.40540540541,6.592131242392833
439,38421.17117117117,6.595316261020454
440,38506.93693693694,6.598492427976547
441,38592.7027027027,6.601659743261111
442,38678.46846846847,6.604818206874146
443,38764.23423423423,6.607967818815654
444,38850.0,6.611108579085634
445,38935.76576576576,6.614240487684087
446,39021.53153153153,6.61736354461101
447,39107.29729729729,6.620477749866406
448,39193.06306306306,6.623583103450273
449,39278.82882882883,6.626679605362613
450,39364.59459459459,6.629767255603424
451,39450.36036036036,6.632846054172707
452,39536.126126126124,6.635916001070462
453,39621.89189189189,6.6389770962966885
454,39707.657657657655,6.642029339851387
455,39793.423423423425,6.645072731734558
456,39879.18918918919,6.6481072719462
457,39964.954954954956,6.651132960486315
458,40050.72072072072,6.6541497973549015
459,40136.48648648649,6.657157782551959
460,40222.25225225225,6.66015691607749
461,40308.01801801802,6.663147197931492
462,40393.78378378378,6.666128628113965
463,40479.54954954955,6.669101206624911
464,40565.31531531531,6.672064933464329
465,40651.08108108108,6.675019808632218
466,40736.84684684685,6.67796583212858
467,40822.61261261261,6.680903003953413
468,40908.37837837838,6.683831324106719
469,40994.14414414414,6.686750792588495
470,41079.90990990991,6.689661409398744
471,41165.67567567567,6.692563174537465
472,41251.44144144144,6.695456088004658
473,41337.207207207204,6.698340149800323
474,41422.97297297297,6.7012153599244595
475,41508.738738738735,6.704081718377068
476,41594.504504504504,6.706939225158148
477,41680.270270270266,6.709787880267699
478,41766.036036036036,6.712627683705724
479,41851.8018018018,6.7154586354722205
480,41937.56756756757,6.718280735567188
481,42023.333333333336,6.721093983990627
482,42109.0990990991,6.723898380742539
483,42194.86486486487,6.726693925822923
484,42280.63063063063,6.7294806192317775
485,42366.3963963964,6.7322584609691045
486,42452.16216216216,6.735027451034904
487,42537.92792792793,6.737787589429176
488,42623.69369369369,6.740538876151918
489,42709.45945945946,6.743281311203133
490,42795.22522522522,6.746014894582819
491,42880.99099099099,6.748739626290979
492,42966.75675675675,6.751455506327609
493,43052.52252252252,6.754162534692711
494,43138.288288288284,6.756860711386285
495,43224.05405405405,6.759550036408331
496,43309.81981981982,6.762230509758849
497,43395.585585585584,6.7649021314378395
498,43481.35135135135,6.767564901445301
499,43567.117117117115,6.770218819781235
500,43652.882882882885,6.77286388644564
501,43738.64864864865,6.775500101438517
502,43824.414414414416,6.7781274647598675
503,43910.18018018018,6.780745976409689
504,43995.94594594595,6.783355636387981
505,44081.71171171171,6.7859564446947465
506,44167.47747747748,6.788548401329983
507,44253.24324324324,6.7911315062936914
508,44339.00900900901,6.7937057595858725
509,44424.77477477477,6.7962711612065245
510,44510.54054054054,6.798827711155649
511,44596.3063063063,6.801375409433246
512,44682.07207207207,6.803914256039313
513,44767.83783783784,6.806444250973854
514,44853.6036036036,6.808965394236866
515,44939.36936936937,6.811477685828351
516,45025.13513513513,6.813981125748306
517,45110.9009009009,6.816475713996733
518,45196.666666666664,6.8189614505736325
519,45282.43243243243,6.821438335479003
520,45368.198198198195,6.823906368712848
521,45453.963963963964,6.826365550275163
522,45539.72972972973,6.8288158801659495
523,45625.495495495496,6.8312573583852085
524,45711.26126126126,6.833689984932938
525,45797.02702702703,6.836113759809142
526,45882.79279279279,6.838528683013816
527,45968.55855855856,6.8409347545469625
528,46054.32432432432,6.843331974408581
529,46140.09009009009,6.845720342598671
530,46225.85585585586,6.848099859117234
531,46311.62162162162,6.850470523964267
532,46397.38738738739,6.852832337139773
533,46483.15315315315,6.855185298643752
534,46568.91891891892,6.857529408476201
535,46654.68468468468,6.859864666637122
536,46740.45045045045,6.862191073126516
537,46826.21621621621,6.864508627944382
538,46911.98198198198,6.866817331090719
539,46997.747747747744,6.869117182565528
540,47083.51351351351,6.871408182368809
541,47169.279279279275,6.873690330500562
542,47255.045045045044,6.875963626960786
543,47340.810810810806,6.878228071749483
544,47426.576576576575,6.880483664866651
545,47512.342342342345,6.882730406312293
546,47598.10810810811,6.884968296086404
547,47683.873873873876,6.887197334188988
548,47769.63963963964,6.889417520620045
549,47855.40540540541,6.891628855379572
550,47941.17117117117,6.893831338467573
551,48026.93693693694,6.896024969884044
552,48112.7027027027,6.898209749628988
553,48198.46846846847,6.900385677702403
554,48284.23423423423,6.90255275410429
555,48370.0,6.9047109788346495
556,48455.76576576576,6.9068603518934815
557,48541.53153153153,6.9090008732807835
558,48627.29729729729,6.911132542996559
559,48713.06306306306,6.913255361040806
560,48798.82882882883,6.915369327413526
561,48884.59459459459,6.917474442114715
562,48970.36036036036,6.919570705144378
563,49056.126126126124,6.9216581165025115
564,49141.89189189189,6.923736676189119
565,49227.657657657655,6.925806384204197
566,49313.423423423425,6.927867240547746
567,49399.18918918919,6.929919245219768
568,49484.954954954956,6.9319623982202625
569,49570.72072072072,6.933996699549228
570,49656.48648648649,6.936022149206665
571,49742.25225225225,6.938038747192575
572,49828.01801801802,6.940046493506957
573,49913.78378378378,6.942045388149809
574,49999.54954954955,6.944035431121135
575,50085.31531531531,6.946016622420931
576,50171.08108108108,6.947988962049201
577,50256.84684684685,6.9499524500059415
578,50342.61261261261,6.951907086291154
579,50428.37837837838,6.953852870904839
580,50514.14414414414,6.955789803846995
581,50599.90990990991,6.957717885117623
582,50685.67567567567,6.959637114716723
583,50771.44144144144,6.9615474926442955
584,50857.207207207204,6.96344901890034
585,50942.97297297297,6.965341693484856
586,51028.738738738735,6.967225516397844
587,51114.504504504504,6.969100487639303
588,51200.270270270266,6.970966607209235
589,51286.036036036036,6.972823875107638
590,51371.8018018018,6.974672291334513
591,51457.56756756757,6.976511855889861
592,51543.33333333333,6.978342568773679
593,51629.0990990991,6.980164429985971
594,51714.86486486487,6.981977439526734
595,51800.63063063063,6.983781597395968
596,51886.3963963964,6.985576903593675
597,51972.16216216216,6.987363358119854
598,52057.92792792793,6.9891409609745025
599,52143.69369369369,6.990909712157626
600,52229.45945945946,6.99266961166922
601,52315.22522522522,6.994420659509286
602,52400.99099099099,6.996162855677824
603,52486.75675675675,6.997896200174834
604,52572.52252252252,6.999620693000315
605,52658.288288288284,7.001336334154269
606,52744.05405405405,7.003043123636695
607,52829.819819819815,7.004741061447591
608,52915.585585585584,7.006430147586961
609,53001.35135135135,7.008110382054802
610,53087.117117117115,7.009781764851115
611,53172.882882882885,7.0114442959759
612,53258.64864864865,7.013097975429158
613,53344.414414414416,7.014742803210886
614,53430.18018018018,7.016378779321086
615,53515.94594594595,7.018005903759759
616,53601.71171171171,7.019624176526904
617,53687.47747747748,7.021233597622519
618,53773.24324324324,7.022834167046607
619,53859.00900900901,7.024425884799168
620,53944.77477477477,7.026008750880199
621,54030.54054054054,7.0275827652897025
622,54116.3063063063,7.029147928027678
623,54202.07207207207,7.030704239094126
624,54287.83783783784,7.032251698489046
625,54373.6036036036,7.033790306212437
626,54459.36936936937,7.0353200622643
627,54545.13513513513,7.036840966644636
628,54630.9009009009,7.038353019353443
629,54716.666666666664,7.039856220390721
630,54802.43243243243,7.041350569756473
631,54888.198198198195,7.042836067450695
632,54973.963963963964,7.044312713473389
633,55059.72972972973,7.0457805078245554
634,55145.495495495496,7.047239450504193
635,55231.26126126126,7.048689541512304
636,55317.02702702703,7.050130780848885
637,55402.79279279279,7.05156316851394
638,55488.55855855856,7.0529867045074655
639,55574.32432432432,7.054401388829464
640,55660.09009009009,7.055807221479934
641,55745.85585585586,7.057204202458875
642,55831.62162162162,7.058592331766288
643,55917.38738738739,7.059971609402174
644,56003.15315315315,7.061342035366531
645,56088.91891891892,7.06270360965936
646,56174.68468468468,7.064056332280661
647,56260.45045045045,7.065400203230434
648,56346.21621621621,7.066735222508678
649,56431.98198198198,7.068061390115394
650,56517.747747747744,7.069378706050583
651,56603.51351351351,7.070687170314243
652,56689.279279279275,7.071986782906376
653,56775.045045045044,7.073277543826981
654,56860.810810810806,7.074559453076056
655,56946.576576576575,7.075832510653605
656,57032.34234234234,7.077096716559623
657,57118.10810810811,7.078352070794116
658,57203.873873873876,7.079598573357079
659,57289.63963963964,7.0808362242485146
660,57375.40540540541,7.082065023468422
661,57461.17117117117,7.0832849710168
662,57546.93693693694,7.084496066893652
663,57632.7027027027,7.085698311098975
664,57718.46846846847,7.086891703632769
665,57804.23423423423,7.088076244495037
666,57890.0,7.089251933685776
667,57975.76576576576,7.090418771204986
668,58061.53153153153,7.091576757052668
669,58147.29729729729,7.092725891228822
670,58233.06306306306,7.093866173733449
671,58318.828828828824,7.094997604566547
672,58404.59459459459,7.096120183728117
673,58490.36036036036,7.097233911218159
674,58576.126126126124,7.098338787036672
675,58661.89189189189,7.099434811183658
676,58747.657657657655,7.100521983659116
677,58833.423423423425,7.1016003044630445
678,58919.18918918919,7.102669773595447
679,59004.954954954956,7.1037303910563185
680,59090.72072072072,7.104782156845665
681,59176.48648648649,7.105825070963482
682,59262.25225225225,7.10685913340977
683,59348.01801801802,7.107884344184532
684,59433.78378378378,7.108900703287764
685,59519.54954954955,7.1099082107194675
686,59605.31531531531,7.110906866479644
687,59691.08108108108,7.111896670568292
688,59776.84684684685,7.112877622985414
689,59862.61261261261,7.113849723731005
690,59948.37837837838,7.114812972805069
691,60034.14414414414,7.115767370207605
692,60119.90990990991,7.116712915938612
693,60205.67567567567,7.117649609998093
694,60291.44144144144,7.1185774523860434
695,60377.207207207204,7.1194964431024665
696,60462.97297297297,7.120406582147362
697,60548.738738738735,7.121307869520729
698,60634.504504504504,7.122200305222568
699,60720.270270270266,7.123083889252879
700,60806.036036036036,7.123958621611662
701,60891.8018018018,7.124824502298916
702,60977.56756756757,7.125681531314643
703,61063.33333333333,7.1265297086588415
704,61149.0990990991,7.127369034331512
705,61234.86486486487,7.128199508332654
706,61320.63063063063,7.129021130662268
707,61406.3963963964,7.129833901320354
708,61492.16216216216,7.130637820306912
709,61577.92792792793,7.131432887621942
710,61663.69369369369,7.132219103265443
711,61749.45945945946,7.132996467237417
712,61835.22522522522,7.133764979537862
713,61920.99099099099,7.13452464016678
714,62006.75675675675,7.135275449124169
715,62092.52252252252,7.13601740641003
716,62178.288288288284,7.136750512024363
717,62264.05405405405,7.137474765967168
718,62349.819819819815,7.138190168238445
719,62435.585585585584,7.138896718838193
720,62521.351351351346,7.139594417766414
721,62607.117117117115,7.140283265023107
722,62692.882882882885,7.140963260608271
723,62778.64864864865,7.141634404521907
724,62864.414414414416,7.142296696764015
725,62950.18018018018,7.142950137334594
726,63035.94594594595,7.143594726233647
727,63121.71171171171,7.14423046346117
728,63207.47747747748,7.144857349017165
729,63293.24324324324,7.145475382901633
730,63379.00900900901,7.146084565114572
731,63464.77477477477,7.146684895655984
732,63550.54054054054,7.147276374525866
733,63636.3063063063,7.147859001724223
734,63722.07207207207,7.148432777251049
735,63807.83783783783,7.148997701106348
736,63893.6036036036,7.149553773290119
737,63979.36936936937,7.150100993802361
738,64065.13513513513,7.1506393626430755
739,64150.9009009009,7.151168879812262
740,64236.666666666664,7.15168954530992
741,64322.43243243243,7.1522013591360505
742,64408.198198198195,7.152704321290652
743,64493.963963963964,7.153198431773726
744,64579.72972972973,7.153683690585272
745,64665.495495495496,7.154160097725289
746,64751.26126126126,7.15462765319378
747,64837.02702702703,7.15508635699074
748,64922.79279279279,7.155536209116175
749,65008.55855855856,7.1559772095700795
750,65094.32432432432,7.156409358352456
751,65180.09009009009,7.156832655463305
752,65265.85585585586,7.157247100902627
753,65351.62162162162,7.157652694670419
754,65437.38738738739,7.158049436766683
755,65523.15315315315,7.15843732719142
756,65608.91891891892,7.158816365944628
757,65694.68468468467,7.159186553026309
758,65780.45045045044,7.159547888436462
759,65866.21621621621,7.159900372175084
760,65951.98198198198,7.16024400424218
761,66037.74774774775,7.160578784637748
762,66123.51351351352,7.160904713361788
763,66209.27927927928,7.1612217904143005
764,66295.04504504504,7.161530015795284
765,66380.81081081081,7.16182938950474
766,66466.57657657657,7.162119911542666
767,66552.34234234234,7.162401581909066
768,66638.1081081081,7.162674400603937
769,66723.87387387388,7.16293836762728
770,66809.63963963964,7.163193482979095
